5.71548	39
6.2428	11
6.77224	4
7.2995	22
7.82889	39
8.35609	53
8.88541	33
9.41256	14
9.94182	19
10.4689	31
10.9981	40
11.5251	24
12.0543	17
12.5812	13
13.1103	29
13.6372	20
14.1641	32
14.6931	30
15.2199	28
15.7489	26
16.2756	24
16.8024	18
17.3312	25
17.8579	16
18.3867	37
18.9133	30
19.4398	27
19.9685	26
20.4951	36
21.0216	22
21.5502	37
22.0766	21
22.603	37
23.1315	32
23.6579	1
24.1842	30
24.7126	34
25.2389	18
25.7651	22
26.2934	28
26.8196	47
27.3457	25
27.874	45
28.4001	33
28.9261	32
29.4521	27
29.9803	36
30.5062	44
31.0322	36
31.5581	44
32.0861	29
32.6119	18
33.1377	44
33.6635	30
34.1914	40
34.7171	42
35.2428	27
35.7685	36
36.2963	49
36.8219	56
37.3475	43
37.873	41
38.3985	26
38.9262	32
39.4516	58
39.977	53
40.5024	42
41.0278	13
41.5531	30
42.0785	51
42.6059	52
43.1311	47
43.6564	54
44.1815	61
44.7067	47
45.2318	44
45.7569	29
46.2842	37
46.8092	38
47.3342	43
47.8592	44
48.3842	60
48.9091	40
49.434	31
49.9589	45
50.4837	48
51.0085	48
51.5333	48
52.058	45
52.5828	40
53.1075	44
53.6343	62
54.1589	46
54.6835	46
55.2081	58
55.7326	50
56.2571	63
56.7816	69
57.3061	75
57.8305	77
58.3549	61
58.8793	65
59.4036	82
59.9279	73
60.4522	80
60.9743	64
61.4985	86
62.0227	75
62.5469	112
63.071	94
63.5951	78
64.1192	67
64.6433	87
65.1673	104
65.6913	109
66.2152	81
66.7391	103
67.263	79
67.7869	118
68.3086	84
68.8324	98
69.3562	113
69.88	99
70.4037	117
70.9274	96
71.451	127
71.9747	90
72.4962	89
73.0197	88
73.5433	120
74.0668	131
74.5903	103
75.1137	94
75.635	132
76.1584	114
76.6818	125
77.2052	113
77.7285	117
78.2496	92
78.7729	89
79.2961	96
79.8193	100
80.3403	106
80.8635	112
81.3866	108
81.9097	120
82.4327	110
82.9536	119
83.4766	108
83.9995	86
84.5204	112
85.0433	117
85.5661	81
86.089	112
86.6097	113
87.1324	92
87.6552	110
88.1758	132
88.6985	110
89.2212	128
89.7417	122
90.2643	103
90.7869	118
91.3073	123
91.8298	112
92.3523	119
92.8727	115
93.3951	113
93.9175	125
94.4378	104
94.9601	127
95.4824	111
96.0026	108
96.5248	114
97.0449	124
97.5672	107
98.0893	119
98.6093	102
99.1315	121
99.6514	94
100.173	137
100.693	113
101.215	101
101.737	130
102.257	109
102.779	118
103.299	112
103.821	114
104.34	103
104.862	126
105.382	97
105.904	104
106.423	113
106.945	89
107.464	115
107.986	126
108.505	108
109.027	124
109.546	98
110.068	121
110.587	109
111.109	114
111.628	124
112.149	107
112.669	104
113.188	116
113.709	127
114.228	124
114.749	101
115.269	124
115.79	126
116.309	129
116.828	104
117.349	120
117.868	112
118.389	107
118.908	108
119.427	112
119.948	118
120.466	132
120.985	103
121.506	126
122.025	106
122.543	107
123.064	114
123.583	121
124.101	117
124.622	139
125.141	103
125.659	103
126.18	106
126.698	100
127.217	125
127.737	127
128.256	111
128.774	121
129.292	106
129.813	112
130.331	119
130.849	111
131.367	134
131.888	87
132.406	112
132.924	107
133.442	117
133.962	115
134.48	127
134.998	124
135.516	117
136.036	134
136.554	121
137.072	137
137.59	138
138.108	108
138.625	117
139.145	122
139.663	116
140.181	139
140.698	114
141.216	116
141.734	129
142.253	122
142.771	137
143.288	111
143.806	104
144.323	122
144.841	105
145.358	120
145.876	139
146.395	130
146.912	133
147.43	110
147.947	130
148.464	131
148.981	119
149.499	118
150.016	159
150.533	135
151.05	127
151.567	105
152.084	131
152.601	139
153.118	125
153.635	123
154.152	106
154.669	121
155.186	125
155.703	136
156.219	121
156.736	131
157.253	130
157.77	132
158.286	142
158.803	118
159.32	131
159.836	133
160.353	118
160.869	127
161.386	135
